id,first_name,last_name,position,age,year,team_id,team_abbr,state,country,stars,height,shooting2,shooting3,finishing,ballwork,rebounding,defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,is_redshirt,is_redshirting,has_graduated,has_progressed,created_at,updated_at,deleted_at,free_throw,interior_defense,perimeter_defense,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,archetype,inside_proportion,mid_range_proportion,three_point_proportion,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,will_declare,previous_team_id,previous_team,will_transfer,leaving_status,transfer_status,transfer_likeliness,recruiting_bias_value,legacy_id,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type
4267,Andrew,Bogdan,PF,23,5,230,UTU,,Poland,1,7-0,10,11,2,2,6,0,30,F,73,29,0,0,25,Average,Average,Average,Average,"Loves Learning",4267,0,0,0,0,"2024-03-20 15:29:34.556","2024-03-20 15:29:34.556",NULL,5,11,3,1,0,0,0,0,0,1,0,2,,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4268,Joseph,Hieger,PG,23,5,230,UTU,"New York",USA,1,7-1,7,8,3,5,7,0,25,D+,45,38,1,26,30,Average,Adversarial,Average,Average,Average,4268,0,0,0,0,"2025-02-18 00:17:47.446","2025-02-18 00:17:47.446",NULL,12,3,10,1,1,0,0,1,0,0,0,3,,2.9166778982423653,5.615587991910344,3.603816905242384,PG,,,26,0,0,0,0,,NULL,NULL,0,,0,0,5,10,0,,,0,0,0,,0
4269,Matthew,Wyse,C,23,5,230,UTU,Oklahoma,USA,1,7-0,11,12,6,4,14,0,59,C+,78,35,1,32,46,Irrational,"Drafted team discount",Average,"Film Room Genius","Never Studies",4269,0,0,0,0,"2025-02-18 00:17:44.118","2025-02-18 00:17:44.118",NULL,11,12,10,1,0,1,1,1,1,1,0,6,,4.631428091165074,6.369328609348859,4.905038079819696,PF,C,,28,4,0,0,0,,NULL,NULL,0,,0,0,14,6,0,,,0,0,0,,0
4270,John,Nicita,SF,23,5,230,UTU,"West Virginia",USA,1,7-1,6,8,14,5,10,0,27,C-,43,43,1,23,43,Average,"Hometown hero",Open-Minded,Average,Average,4270,0,0,0,0,"2025-02-18 00:17:45.316","2025-02-18 00:17:45.316",NULL,7,11,4,0,0,1,0,0,0,0,0,1,,6.29862182898538,2.398741300830798,2.0525305545184436,SF,PF,,11,12,0,0,0,,NULL,NULL,0,,0,0,14,5,0,,,0,0,0,,0
4271,Marvin,Buenning,PG,23,5,230,UTU,Montana,USA,1,6-10,11,8,3,10,5,0,55,C+,14,42,1,28,30,Average,"Will eventually play for LeBron",Average,Average,Average,4271,0,0,0,0,"2025-12-11 23:36:45.953","2025-12-11 23:36:45.638",NULL,3,5,6,0,0,0,0,0,0,0,0,0,,1.3730718663614145,5.9958185932392505,3.107386858957333,SG,,,28,0,0,0,0,,NULL,NULL,0,,0,0,1,13,0,,,0,0,0,,0
4272,Leon,Ask,SF,23,5,230,UTU,"American Samoa",USA,2,6-9,15,3,7,14,13,0,59,B-,42,39,2,38,54,Average,"Drafted team discount",Average,Average,Average,4272,0,0,0,0,"2025-12-11 23:36:42.264","2025-12-11 23:36:41.945",NULL,15,9,10,1,0,0,1,0,0,0,0,2,,6.077403317588306,9.09884938467541,1.6841287313041018,PF,SF,,25,13,0,0,0,,NULL,NULL,0,,0,0,12,2,0,,,0,0,0,,0
4273,Jose,Miranda,C,23,5,0,,,Uruguay,1,6-11,9,6,1,2,3,0,9,F,43,34,1,0,20,Dramatic,Average,Average,"Track Athlete",Average,4273,0,0,0,0,"2025-12-12 00:13:17.661","2025-12-12 00:13:17.355",NULL,6,11,3,1,0,0,1,1,0,0,0,3,,0,0,0,,,,0,0,0,0,230,UTU,NULL,NULL,0,,0,0,10,10,0,,,0,0,0,,0
4277,Steven,Boehmer,SF,23,5,231,UVU,,Canada,1,7-1,7,8,10,7,13,0,24,D-,41,30,0,28,40,Average,Average,"Prefers to play in a different state","Working-Class mentality",Average,4277,0,0,0,0,"2024-03-20 15:29:40.556","2024-03-20 15:29:40.556",NULL,9,3,1,1,1,0,0,0,1,0,0,3,,7.261321257536156,6.539466244109415,3.345223756764337,SG,SF,,20,8,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4278,Richard,Comstock,SF,23,5,231,UVU,"American Samoa",USA,2,6-9,12,3,11,7,9,0,16,F,71,40,0,35,42,Reliable,"Championship seeking",Average,Average,Average,4278,0,0,0,0,"2024-03-20 15:29:39.383","2024-03-20 15:29:39.383",NULL,11,6,9,1,0,0,1,1,0,1,1,5,,7.3730338922674825,10.348166364305008,1.323385222456221,SG,SF,,30,5,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4279,Jeffrey,Gilham,SG,23,5,231,UVU,,Serbia,1,6-9,5,2,1,6,9,0,41,D+,85,33,0,0,21,Average,Average,Open-Minded,Average,Average,4279,0,0,0,0,"2024-03-20 15:29:44.166","2024-03-20 15:29:44.166",NULL,1,1,5,0,0,0,0,0,0,0,0,0,,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4280,James,Watts,PF,23,5,231,UVU,Georgia,USA,1,7-1,9,6,15,6,4,0,41,D,55,38,1,10,39,Average,"Hates Tags",Average,"Working-Class mentality",Average,4280,0,0,0,0,"2025-02-18 00:17:56.291","2025-02-18 00:17:56.291",NULL,3,9,8,1,0,1,0,0,0,1,0,3,,3.144311594832408,2.243654996354775,0.49193992096084693,PF,,,10,0,0,0,0,,NULL,NULL,0,,0,0,13,9,0,,,0,0,0,,0
4281,Kevin,Nelson,SG,23,5,231,UVU,"New York",USA,2,7-1,1,7,9,9,11,0,21,D,76,47,3,44,47,Average,"Drafted team discount",Average,Average,"Skips classes often",4281,0,0,0,0,"2025-02-18 00:17:52.987","2025-02-18 00:17:52.987",NULL,4,16,12,0,1,0,0,0,1,1,0,3,,12.279659746247278,1.7037755128569072,3.5862420238045742,SG,PG,,26,18,0,0,0,,NULL,NULL,0,,0,0,15,11,0,,,0,0,0,,0
4282,Rick,Monroy,SF,23,5,231,UVU,Michigan,USA,1,7-1,4,5,3,10,16,0,27,D+,20,42,1,40,41,Average,Average,Average,Lazy,Average,4282,0,0,0,0,"2025-02-18 00:17:54.476","2025-02-18 00:17:54.476",NULL,11,5,8,0,1,0,1,1,1,0,0,4,,5.457626553887679,9.086802735236839,3.9847133597828597,SG,SF,,25,15,0,0,0,,NULL,NULL,0,,0,0,10,8,0,,,0,0,0,,0
4283,Frederick,Brackett,SG,23,5,231,UVU,"North Carolina",USA,1,6-10,11,13,7,4,3,0,16,D,44,48,1,24,30,Average,"I'm the starter","Prefers to play in a different state",Average,Average,4283,0,0,0,0,"2025-12-11 23:36:53.284","2025-12-11 23:36:52.971",NULL,1,1,15,0,1,1,0,1,1,0,1,5,,1.7581954872492884,3.8819923846082407,3.331589024090201,SG,,,24,0,0,0,0,,NULL,NULL,0,,0,0,13,14,0,,,0,0,0,,0
4284,Anthony,Johnson,C,23,5,0,,,Spain,1,7-1,11,10,13,9,2,0,25,D-,50,42,1,0,40,Selfish,Average,Average,Average,Average,4284,0,0,0,0,"2025-12-12 00:04:39.874","2025-12-12 00:04:39.564",NULL,1,3,15,0,0,1,0,0,0,0,1,2,,0,0,0,,,,0,0,0,0,231,UVU,NULL,NULL,0,,0,0,15,12,0,,,0,0,0,,0
4285,James,Parker,PF,23,5,0,,Connecticut,USA,1,6-11,5,1,6,10,9,0,15,F,62,44,1,0,36,Average,Average,Average,Average,"More likely to get academic probation",4285,0,0,0,0,"2025-12-12 00:06:44.759","2025-12-12 00:06:44.460",NULL,4,11,5,0,0,0,1,0,1,1,0,3,,0,0,0,,,,0,0,0,0,231,UVU,NULL,NULL,0,,0,0,15,12,0,,,0,0,0,,0
4289,Daniel,Loan,SF,23,5,232,AMER,Michigan,USA,1,6-9,4,2,3,6,7,0,25,F,36,34,0,9,30,Uncooperative,"Hates Cleveland","Prefers to play for a national championship contender",Average,Average,4289,0,0,0,0,"2024-03-20 15:29:51.624","2024-03-20 15:29:51.624",NULL,9,8,10,0,0,0,0,0,0,0,0,0,,2.1235311878924397,2.087706562898254,0.645169234293618,PF,,,9,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4290,Joseph,Mcgoldrick,PF,23,5,232,AMER,Alabama,USA,2,7-1,5,5,11,6,6,0,3,F,5,31,4,30,41,Average,Average,Average,Average,"Wants to finish degree",4290,0,0,0,0,"2024-03-20 15:29:48.012","2024-03-20 15:29:48.012",NULL,8,13,11,0,0,0,0,1,0,1,1,3,,11.123258603246114,3.728047433746882,2.3041758367629215,SF,,,30,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4291,Peter,Rucker,PF,23,5,232,AMER,Tennessee,USA,1,6-10,4,18,7,1,10,0,21,D+,60,33,0,30,35,Outgoing,Average,"Prefers to play for a team where he can start immediately",Average,Average,4291,0,0,0,0,"2024-03-20 15:29:50.147","2024-03-20 15:29:50.147",NULL,11,2,11,0,1,0,0,0,0,0,0,1,,5.3088279697311,2.2368284602481294,5.87564838374545,PF,,,30,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4292,Larry,Covert,PG,23,5,232,AMER,,France,1,7-1,6,5,6,6,2,0,52,C,44,35,1,0,25,Average,"Highest bidder",Average,"Track Athlete",Average,4292,0,0,0,0,"2025-02-18 00:18:07.147","2025-02-18 00:18:07.147",NULL,4,1,11,0,0,0,0,0,0,0,1,1,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,5,8,0,,,0,0,0,,0
4293,Kenneth,Buckler,PG,23,5,232,AMER,,Romania,1,6-10,10,10,1,8,10,0,27,D+,39,45,1,12,33,Motivation,"Will eventually play for LeBron","Prefers to be close to home",Average,Average,4293,0,0,0,0,"2025-02-18 00:18:04.140","2025-02-18 00:18:04.140",NULL,3,6,9,1,1,0,0,0,0,1,1,4,,0.44416401042570225,2.277780415457418,1.4483492438300862,PG,,,12,0,0,0,0,,NULL,NULL,0,,0,0,6,11,0,,,0,0,0,,0
4294,Christopher,Stanger,PF,23,5,232,AMER,,Bulgaria,1,6-9,13,7,10,2,3,0,20,F,55,35,1,0,28,Average,Average,Legacy,Average,"Loves Learning",4294,0,0,0,0,"2025-02-18 00:18:05.336","2025-02-18 00:18:05.336",NULL,5,9,2,1,1,1,0,0,0,0,1,4,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,14,5,0,,,0,0,0,,0
4295,Wayne,Ferreira,SF,23,5,0,,Tennessee,USA,1,7-0,13,7,3,12,5,0,26,D-,27,40,1,0,29,Average,Average,"Prefers to play for a specific coach",Average,"Wants to finish degree",4295,0,0,0,0,"2025-12-12 00:11:48.083","2025-12-12 00:11:47.786",NULL,4,1,2,1,1,0,1,1,0,0,0,4,,0,0,0,,,,0,0,0,0,232,AMER,NULL,NULL,0,,"Kirk Austin",0,9,3,0,,,0,0,0,,0
4296,Jason,Cashin,SG,23,5,232,AMER,,Greece,2,7-1,14,6,10,9,9,0,30,D+,43,37,5,20,43,Average,Average,Average,"Gym Rat",Average,4296,0,0,0,0,"2025-12-11 23:37:01.950","2025-12-11 23:37:01.628",NULL,9,5,8,1,1,1,1,0,0,1,0,5,,4.174335149976168,7.779255258760655,1.0966748967153255,PG,SF,,7,13,0,0,0,,NULL,NULL,0,,0,0,12,11,0,,,0,0,0,,0
4297,Jun,Wada,SF,23,5,232,AMER,,India,1,6-9,12,7,5,6,9,0,19,D,55,41,1,0,37,Average,Average,Average,"Streams too much","Studies hard",4297,0,0,0,0,"2025-12-11 23:37:04.433","2025-12-11 23:37:04.115",NULL,4,10,11,1,0,0,1,0,0,1,0,3,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,8,14,0,,,0,0,0,,0
4301,Darren,Brigman,SF,23,5,233,BU,Minnesota,USA,1,7-1,4,11,9,9,8,0,19,F,74,34,0,30,37,Average,Average,Average,Average,Average,4301,0,0,0,0,"2024-03-20 15:30:00.315","2024-03-20 15:30:00.315",NULL,4,10,1,1,0,1,0,1,0,1,0,4,,7.602849964985994,3.452586913571626,4.2874254924653155,SG,,,30,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4302,Glenn,Corradini,C,23,5,233,BU,Hawaii,USA,1,7-1,2,11,10,13,5,0,33,D-,41,39,0,36,45,Impatient,Average,Average,Lazy,Average,4302,0,0,0,0,"2024-03-20 15:29:57.339","2024-03-20 15:29:57.339",NULL,11,11,8,0,1,1,0,1,0,0,1,4,,9.52276157230569,1.9460035331040073,4.393725298063629,C,PF,,30,6,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4303,Joseph,Vanfossen,PF,23,5,233,BU,"New York",USA,1,7-0,11,8,3,14,4,0,20,F,29,36,0,29,35,Average,Market-driven,Average,Average,Average,4303,0,0,0,0,"2024-03-20 15:29:58.826","2024-03-20 15:29:58.826",NULL,6,5,8,0,0,0,1,1,0,0,0,2,,2.4367066376193973,9.129045986179094,2.9980713798551832,C,PF,,10,19,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4304,Narinder,Lee,PG,23,5,233,BU,Oklahoma,USA,1,7-0,10,8,6,14,4,0,21,F,53,43,1,10,38,Reliable,Average,Average,"Working-Class mentality","Sits at the back of the class",4304,0,0,0,0,"2025-02-18 00:18:13.795","2025-02-18 00:18:13.795",NULL,11,7,3,1,0,0,0,1,0,0,0,2,,1.127587849132014,2.1817720578510116,1.073305188886158,PG,,,10,0,0,0,0,,NULL,NULL,0,,0,0,11,13,0,,,0,0,0,,0
4305,Albert,Talreja,C,23,5,233,BU,"New Hampshire",USA,1,6-9,10,12,4,6,7,0,13,D-,24,43,1,0,31,Average,Average,Average,Average,Average,4305,0,0,0,0,"2025-02-18 00:18:15.916","2025-02-18 00:18:15.916",NULL,4,6,6,1,1,0,0,0,0,1,0,3,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,11,8,0,,,0,0,0,,0
4306,Alan,Justman,SF,23,5,233,BU,,Bulgaria,1,6-9,13,8,11,16,11,0,43,C,42,48,1,38,50,"Absent Minded",Loyal,Average,"Working-Class mentality",Average,4306,0,0,0,0,"2025-02-18 00:18:12.004","2025-02-18 00:18:12.004",NULL,7,3,3,1,0,1,0,1,0,0,0,3,,4.84372519540187,7.497707106632371,2.305272883955487,SG,SF,,10,28,0,0,0,,NULL,NULL,0,,0,0,10,10,0,,,0,0,0,,0
4307,Robert,Cox,PG,23,5,0,,"New York",USA,1,7-1,11,12,2,3,7,0,18,F,56,40,1,0,27,Motivational,Average,Average,Average,Average,4307,0,0,0,0,"2025-12-12 00:12:27.771","2025-12-12 00:12:27.460",NULL,3,5,9,0,1,0,1,0,1,0,0,3,,0,0,0,,,,0,0,0,0,233,BU,NULL,NULL,0,,0,0,14,9,0,,,0,0,0,,0
4308,Tu,Fifita,PF,23,5,0,,Arizona,USA,1,7-1,10,6,6,7,13,0,50,C,49,41,1,0,42,Average,"Wants extensions",Average,"Streams too much","Teacher's Pet",4308,0,0,0,0,"2025-12-12 00:05:54.622","2025-12-12 00:05:54.314",NULL,9,7,9,0,0,1,0,1,1,1,0,4,,0,0,0,,,,0,0,0,0,233,BU,NULL,NULL,0,,0,0,14,12,0,,,0,0,0,,0
4309,Rama,Chang,SF,23,5,233,BU,,Cambodia,2,7-1,9,9,10,16,17,0,56,B,45,35,2,34,61,Average,Average,Average,Average,"Has other priorities",4309,0,0,0,0,"2025-12-11 23:37:09.753","2025-12-11 23:37:09.448",NULL,8,12,8,0,0,1,0,1,1,1,1,5,,6.403922495455025,6.675075256220105,3.294691907705293,PF,SF,,27,7,0,0,0,,NULL,NULL,0,,0,0,12,12,0,,,0,0,0,,0
4313,Joe,Solano,SF,23,5,234,BUCK,Utah,USA,1,6-11,7,9,3,15,13,0,21,F,48,38,0,37,41,Average,Average,Average,"Streams too much",Average,4313,0,0,0,0,"2024-03-20 15:30:06.921","2024-03-20 15:30:06.921",NULL,1,2,8,0,0,0,0,1,1,0,0,2,,3.965094061052085,8.166652066356278,3.9737987934495105,SG,SF,,30,7,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4314,Alan,Wheeler,SG,23,5,234,BUCK,"District of Columbia",USA,2,7-1,14,8,11,5,9,0,23,F,49,35,4,34,46,Cooperative,Average,Average,"Gym Rat","Studies hard",4314,0,0,0,0,"2024-03-20 15:30:05.734","2024-03-20 15:30:05.734",NULL,10,16,6,1,0,1,0,0,0,1,0,3,,7.847581995832252,9.697899328798078,2.097282696542797,PG,SG,,30,4,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4315,Anthony,Lindholm,SF,23,5,234,BUCK,Guam,USA,1,7-0,6,10,5,5,15,0,31,F,45,37,0,33,39,Impatient,Adversarial,Average,"Footwork king",Average,4315,0,0,0,0,"2024-03-20 15:30:08.109","2024-03-20 15:30:08.109",NULL,5,7,7,0,0,0,0,0,1,1,1,3,,5.979110092062668,6.333322010643643,3.994824183891042,SG,SF,,6,27,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4316,Scott,Polk,PG,23,5,234,BUCK,Colorado,USA,1,6-9,9,8,7,5,3,0,50,C-,43,37,1,0,27,Average,Average,Average,Lazy,Average,4316,0,0,0,0,"2025-02-18 00:18:24.961","2025-02-18 00:18:24.961",NULL,11,1,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,5,9,0,,,0,0,0,,0
4317,Weiping,Flores,SF,23,5,234,BUCK,Washington,USA,1,6-11,10,8,4,10,5,0,33,C,39,40,1,11,32,Flamboyant,"Money motivated","Prefers to be close to home",Average,"Has other priorities",4317,0,0,0,0,"2025-02-18 00:18:22.848","2025-02-18 00:18:22.848",NULL,7,7,3,1,0,0,1,0,1,0,0,3,,1.3458102705710218,2.797598384495773,0.9535752552728143,SF,,,11,0,0,0,0,,NULL,NULL,0,,0,0,9,10,0,,,0,0,0,,0
4318,Eduardo,Hernandez,PG,23,5,234,BUCK,,Nicaragua,1,7-0,8,11,4,9,7,0,23,D,47,31,1,10,33,Average,Average,Average,Average,"Never Studies",4318,0,0,0,0,"2025-02-18 00:18:21.657","2025-02-18 00:18:21.657",NULL,11,5,2,0,0,0,0,0,0,0,0,0,,1.4527487178577743,2.4159170456815073,1.4153515782909833,SG,,,10,0,0,0,0,,NULL,NULL,0,,0,0,11,10,0,,,0,0,0,,0
4319,Charles,Adams,PG,23,5,0,,,Greece,1,6-11,3,2,9,5,8,0,20,F,88,38,1,0,33,Average,Average,Average,Average,Average,4319,0,0,0,0,"2025-12-12 00:08:32.394","2025-12-12 00:08:32.085",NULL,9,6,8,0,0,0,1,1,0,1,0,3,,0,0,0,,,,0,0,0,0,234,BUCK,NULL,NULL,0,,0,0,8,13,0,,,0,0,0,,0
4320,Carl,Wechsler,C,23,5,234,BUCK,Iowa,USA,1,7-1,7,7,10,5,2,0,10,D-,52,48,1,28,29,Average,Average,Average,Average,"Skips classes often",4320,0,0,0,0,"2025-12-11 23:37:23.328","2025-12-11 23:37:23.023",NULL,7,9,2,0,0,0,0,0,0,0,0,0,,6.063925405138067,4.841200669337223,2.140960538402512,PF,,,28,0,0,0,0,,NULL,NULL,0,,0,0,9,17,0,,,0,0,0,,0
4321,Peter,Patel,C,23,5,234,BUCK,Wyoming,USA,1,6-11,3,12,8,8,4,0,21,D+,52,46,1,37,36,Average,Average,"Prefers to play in a different state",Hard-working,Studious,4321,0,0,0,0,"2025-12-11 23:37:21.479","2025-12-11 23:37:21.171",NULL,11,11,6,0,0,0,0,0,0,0,0,0,,8.345318916118574,2.141542267293544,5.20888678102104,C,PF,,12,25,0,0,0,,NULL,NULL,0,,0,0,18,13,0,,,0,0,0,,0
4325,Antonio,Ponce,C,23,5,235,COLG,,Uruguay,1,7-1,10,12,1,10,5,0,52,B,1,46,0,28,39,Average,"Money motivated",Average,Average,"Has other priorities",4325,0,0,0,0,"2024-03-20 15:30:17.077","2024-03-20 15:30:17.077",NULL,12,5,20,0,0,0,1,1,0,1,1,4,,0.5345348038789774,7.1448051151028,3.412202497692741,C,,,28,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4326,John,Peng,PG,23,5,235,COLG,Wisconsin,USA,1,7-1,8,6,11,7,4,0,26,F,55,32,0,11,32,Average,Average,Average,"Focuses on Max Weight",Average,4326,0,0,0,0,"2024-03-20 15:30:18.880","2024-03-20 15:30:18.880",NULL,2,1,9,0,0,0,0,0,0,0,1,1,,2.873901357879771,2.793724388258127,0.9096965476607445,SG,,,11,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4327,Binh,Leon,PF,23,5,235,COLG,Wisconsin,USA,1,7-0,11,4,13,13,6,0,18,F,43,42,0,37,43,Average,Average,Average,Average,Average,4327,0,0,0,0,"2024-03-20 15:30:14.691","2024-03-20 15:30:14.691",NULL,11,4,2,0,0,1,0,1,1,0,0,3,,8.29094591307525,8.524621975955986,1.4804264804804483,SF,PF,,30,7,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4328,William,Manning,SF,23,5,235,COLG,Nevada,USA,2,6-11,11,14,10,6,7,0,19,F,46,38,2,28,42,Average,Adversarial,Average,"Track Athlete",Average,4328,0,0,0,0,"2025-02-18 00:18:31.066","2025-02-18 00:18:31.066",NULL,10,7,10,0,1,0,0,0,0,0,0,1,,3.36881914351991,2.7061871854832353,8.099584385695618,PF,,,28,0,0,0,0,,NULL,NULL,0,,0,0,11,8,0,,,0,0,0,,0
4329,Kevin,Mclaughlin,C,23,5,235,COLG,,Liberia,1,7-0,6,8,6,11,4,0,20,D+,55,44,1,0,37,"Book Worm","Championship seeking",Average,"Footwork king","Wants to finish degree",4329,0,0,0,0,"2025-02-18 00:18:33.181","2025-02-18 00:18:33.181",NULL,13,3,11,0,0,1,1,0,0,0,1,3,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,10,8,0,,,0,0,0,,0
4330,Fang,Peng,C,23,5,235,COLG,Delaware,USA,1,7-0,17,4,9,7,3,0,35,D+,3,39,1,0,30,Flamboyant,Average,"Prefers to play for a specific coach",Average,Average,4330,0,0,0,0,"2025-02-18 00:18:34.990","2025-02-18 00:18:34.990",NULL,5,4,3,1,1,1,0,1,1,1,1,7,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,"Keith Fagan",0,10,10,0,,,0,0,0,,0
4331,Shelton,Adams,PF,23,5,235,COLG,Maryland,USA,2,6-10,1,3,12,13,7,0,22,D-,27,37,4,22,44,Average,Average,Average,Average,"Class Clown",4331,0,0,0,0,"2025-12-11 23:37:35.145","2025-12-11 23:37:34.835",NULL,10,5,11,0,0,0,0,1,0,0,0,1,,10.03228466199495,0.8431510769948058,1.3466990233389706,SF,,,22,0,0,0,0,,NULL,NULL,0,,0,0,10,9,0,,,0,0,0,,0
4332,Carlo,Corona,PF,23,5,0,,Louisiana,USA,1,7-1,4,4,5,9,11,0,26,C-,44,40,1,0,39,Average,Average,Average,Average,Average,4332,0,0,0,0,"2025-12-12 00:05:58.805","2025-12-12 00:05:58.485",NULL,11,10,7,0,1,1,0,0,0,1,1,4,,0,0,0,,,,0,0,0,0,235,COLG,NULL,NULL,0,,0,0,11,14,0,,,0,0,0,,0
4333,Ryan,Saylor,PG,23,5,0,,"Rhode Island",USA,2,7-1,9,13,10,6,10,0,22,F,30,45,1,0,43,Average,Average,Average,Average,"Studies hard",4333,0,0,0,0,"2025-12-12 00:03:22.196","2025-12-12 00:03:21.881",NULL,12,6,6,1,1,0,1,0,0,0,1,4,,0,0,0,,,,0,0,0,0,235,COLG,NULL,NULL,0,,0,0,13,7,0,,,0,0,0,,0
4337,Michael,Garrison,SF,23,5,236,HC,Nevada,USA,1,7-1,9,7,6,2,11,0,63,C+,47,39,0,14,39,Average,Average,Average,Average,"Frequent visits to the principal",4337,0,0,0,0,"2024-03-20 15:30:26.812","2024-03-20 15:30:26.812",NULL,8,13,11,0,0,1,1,0,0,0,0,2,,1.7682518331794475,2.331845583329298,1.4368509774137446,SG,,,14,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4338,Luis,Garduno,SF,23,5,236,HC,Delaware,USA,1,7-1,6,8,7,13,6,0,14,F,21,31,0,26,42,Average,Average,Average,Average,Average,4338,0,0,0,0,"2024-03-20 15:30:24.477","2024-03-20 15:30:24.477",NULL,10,6,11,0,0,0,0,1,0,0,1,2,,6.04742126947371,5.696365639275856,3.510021673396434,SG,,,26,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4339,Rakesh,Solis,SF,23,5,236,HC,"New Jersey",USA,1,7-1,8,8,10,2,6,0,11,F,99,30,0,0,30,Disloyal,Average,Average,Average,Average,4339,0,0,0,0,"2024-03-20 15:30:28.637","2024-03-20 15:30:28.637",NULL,6,1,9,1,1,0,0,0,0,1,1,4,,0,0,0,SF,,,0,0,0,0,0,,NULL,NULL,0,,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4340,Ismael,Hale,PF,23,5,236,HC,Hawaii,USA,2,7-1,7,3,10,8,8,0,23,D-,75,47,3,0,45,Average,Average,Average,Average,Average,4340,0,0,0,0,"2025-02-18 00:18:37.388","2025-02-18 00:18:37.388",NULL,12,13,12,0,0,0,0,1,0,1,1,3,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,11,7,1,Back,Severe,2,0,0,,0
4341,Francisco,Carson,C,23,5,236,HC,,"French Guiana",1,7-0,6,13,6,8,1,0,24,F,78,33,1,0,29,Popular,"Championship seeking","Prefers to play in a different state",Average,Average,4341,0,0,0,0,"2025-02-18 00:18:41.879","2025-02-18 00:18:41.879",NULL,7,10,3,1,1,0,0,1,0,0,0,3,,0,0,0,,,,0,0,0,0,0,,NULL,NULL,0,,0,0,11,12,0,,,0,0,0,,0
4342,Clarence,Shah,PF,23,5,236,HC,"South Carolina",USA,2,7-0,2,9,10,10,11,0,14,F,39,31,5,29,45,Average,Adversarial,Average,Average,Average,4342,0,0,0,0,"2025-02-18 00:18:38.686","2025-02-18 00:18:38.686",NULL,10,2,13,0,0,1,0,1,1,0,1,4,,8.347744130360779,2.1678510750445303,4.561202587242049,SF,,,29,0,0,0,0,,NULL,NULL,0,,0,0,15,10,0,,,0,0,0,,0
