id,player_id,team_id,team_abbr,first_name,last_name,position,archetype,age,year,height,overall,shooting2,shooting3,finishing,free_throw,ballwork,rebounding,interior_defense,perimeter_defense,potential_grade,pro_potential_grade,stamina,playtime_expectations,personality,free_agency,recruiting_bias,work_ethic,academic_bias,college_id,college,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,prime_age,is_free_agent,is_nba,is_g_league,is_two_way,is_waived,is_on_trade_block,is_first_team_anba,is_dpoy,is_mvp,is_international,is_super_max_qualified,max_requested,is_retiring,inside_proportion,mid_range_proportion,three_point_proportion,minutes,position_one,position_two,position_three,p1_minutes,p2_minutes,p3_minutes,state,country,potential,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,drafted_round,previous_team_id,previous_team,is_accepting_offers,is_negotiating,minimum_value,signing_round,negotiation_round,recruiting_bias_value,has_progressed,rejections,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type,created_at,updated_at,deleted_at,stars,defense,is_int_generated,is_int_declared
9708,9708,0,FA,Abdul-Rahmaan,Mbhense,PF,,18,2,6-8,42,8,3,8,2,13,9,11,6,F,47,36,8,Average,Average,Average,"Trolls on Discord","Loves Learning",0,,0,0,0,,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Nigeria,26,1,0,1,0,1,0,1,1,5,0,0,,1,0,1.6,7,6,,1,0,9,9,0,,,0,0,0,,0,"2024-06-18 19:31:47.863","2026-02-15 19:27:20.717",NULL,1,0,1,1
9709,9709,0,DRAFT,Oisin,Weir,PG,,18,2,5-10,73,15,6,18,10,15,17,14,13,C-,45,39,7,Average,"Hometown hero",Open-Minded,"Skips Leg Day","Wants to finish degree",134,"AEL Limassol BC",0,0,0,,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SG,,0,0,0,,Scotland,51,0,0,1,0,0,1,1,1,4,0,0,,0,0,1.6,4,3,,1,0,8,15,0,,,0,0,0,,0,"2024-06-18 19:31:48.445","2026-02-15 19:27:21.037",NULL,4,0,1,1
9710,9710,0,DRAFT,Tanakorn,Bunnag,SG,,20,2,6-4,70,18,17,14,10,12,12,13,21,C-,55,41,7,Frail,"Hometown hero",Average,Average,Average,136,"Falco Szombathely",0,0,0,,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SG,,0,0,0,,Myanmar,55,1,1,1,1,0,1,1,1,7,0,0,,0,0,1.6,7,6,,1,0,8,11,0,,,0,0,0,,0,"2024-06-18 19:31:49.029","2026-02-15 19:27:21.344",NULL,3,0,1,1
9711,9711,0,FA,Baha,Antoun,SF,,18,2,6-5,67,12,8,8,16,11,20,7,25,A-,49,34,4,Average,Average,"Prefers to be close to home",Average,"Loves Learning",167,"Singapore Slingers",0,0,0,,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,,,0,0,0,,Lebanon,89,0,0,0,0,0,1,0,1,2,0,0,,1,0,1.6,6,5,,1,0,9,12,0,,,0,0,0,,0,"2024-06-18 19:31:49.602","2026-02-15 19:27:21.672",NULL,3,0,1,0
9712,9712,161,"Louvre Surabaya",Mihail,Florea,SG,,19,2,6-3,58,6,10,14,6,21,5,14,8,C+,53,38,6,"Book Worm",Average,Average,Average,"Never Studies",0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SF,,0,0,0,,Serbia,52,0,0,1,0,1,0,1,1,4,0,0,,0,0,1.6,4,3,,1,0,6,13,0,,,0,0,0,,0,"2024-06-18 19:31:50.254","2026-02-15 19:27:21.990",NULL,2,0,1,0
9713,9713,189,"Al-Hilal BC",Leshaun,Nogantshi,C,,19,2,6-9,58,5,11,12,13,16,5,19,14,C-,51,37,2,Average,Average,Average,"Focuses on Max Reps",Average,0,,0,0,0,,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,,,0,0,0,,Senegal,45,0,1,0,0,0,0,1,1,3,0,0,,0,0,1.6,7,6,,1,0,12,8,0,,,0,0,0,,0,"2024-06-18 19:31:50.845","2026-02-15 19:27:22.309",NULL,2,0,1,0
9714,9714,173,"Sabah BC",Abdul,Nahas,SF,,18,2,6-6,60,19,14,12,12,9,13,18,5,C,27,38,2,Average,Loyal,Average,"Footwork king",Average,0,,0,0,0,,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,,,0,0,0,,Egypt,42,1,0,0,1,1,0,1,0,4,0,0,,0,0,1.6,5,4,,1,0,9,11,0,,,0,0,0,,0,"2024-06-18 19:31:51.435","2026-02-15 19:27:22.630",NULL,3,0,1,0
9715,9715,0,DRAFT,Samir,Antoun,SF,,21,2,6-5,69,6,23,16,3,24,9,15,5,A+,43,39,6,Motivational,Average,Average,Average,Average,169,"Hi-Tech Bangkok City",0,0,0,,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,SF,,0,0,0,,Kuwait,95,0,1,0,0,1,0,1,0,3,0,0,,0,0,1.6,5,4,,1,0,8,17,0,,,0,0,0,,0,"2024-06-18 19:31:52.016","2026-02-15 19:27:22.936",NULL,2,0,1,1
9716,9716,155,"Zenit Saint Petersburg",Radim,Bednar,SF,,18,2,6-8,51,13,10,14,4,9,6,10,16,D,47,35,1,"Book Worm",Average,"Prefers to play for an up-and-coming team",Lazy,Average,0,,0,0,0,,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,"Czech Republic",21,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,5,4,,1,0,6,15,0,,,0,0,0,,0,"2024-06-18 19:31:52.591","2026-02-15 19:27:23.242",NULL,2,0,1,0
9717,9717,0,FA,Asante,Mbuyisa,PF,,20,2,6-6,49,10,7,4,17,13,13,4,13,C-,47,29,2,Tough,Loyal,Average,Average,Average,0,,0,0,0,,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,DRC,45,1,1,0,1,1,1,0,1,6,0,0,,1,0,1.6,6,5,,1,0,9,8,0,,,0,0,0,,0,"2024-06-18 19:31:53.173","2026-02-15 19:27:23.557",NULL,1,0,1,1
9718,9718,120,"Mogi das Cruzes Basquete",Suketoshi,Miyamoto,PG,,21,2,6-4,62,19,13,14,25,14,4,12,11,B,37,38,6,Average,Average,Average,"Film Room Genius",Average,0,,0,0,0,,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SG,,0,0,0,,Japan,52,1,1,0,1,0,0,0,0,3,0,0,,0,0,1.6,6,5,,1,0,14,11,0,,,0,0,0,,0,"2024-06-18 19:31:53.749","2026-02-15 19:27:23.864",NULL,3,0,1,0
9719,9719,164,"Otago Nuggets",Tony,Noble,PG,,18,3,6-5,46,6,14,13,9,11,7,10,3,C+,49,37,2,"Absent Minded",Average,Average,Average,Tutor,0,,0,0,0,,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Australia,39,0,1,0,0,1,0,0,0,2,0,0,,0,0,1.7,7,6,,1,0,11,10,0,,,0,0,0,,0,"2024-06-18 19:31:54.309","2026-02-15 19:27:24.177",NULL,1,0,1,0
9720,9720,185,"Al Riyadi Beirut",Shaquan,Nkosi,SF,,18,2,6-8,55,13,13,10,3,8,17,17,6,A+,47,38,1,Average,"Drafted team discount",Average,Average,"Sits at the front of the class",0,,0,0,0,,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Cameroon,79,0,1,0,0,0,1,1,0,3,0,0,,0,0,1.6,4,3,,1,0,13,5,0,,,0,0,0,,0,"2024-06-18 19:31:54.903","2026-02-15 19:27:24.500",NULL,2,0,1,0
9721,9721,0,FA,James,Hilton,SF,,22,2,6-7,62,12,20,11,10,14,8,12,19,D,45,43,1,Average,Average,Average,"Focuses on Max Reps","Frequent visits to the principal",0,,0,0,0,,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,PF,,0,0,0,,Scotland,24,0,1,0,0,1,0,0,1,3,0,0,,1,0,1.6,4,3,,1,0,10,14,0,,,0,0,0,,0,"2024-06-18 19:31:55.479","2026-02-15 19:27:24.838",NULL,3,0,1,0
9722,9722,170,"Da Nang Dragons",Graciela,Valdivia,PF,,18,2,6-6,50,14,5,11,23,7,6,9,15,B+,45,37,4,Average,"Wants extensions",Average,"Working-Class mentality",Average,0,,0,0,0,,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Brazil,72,1,0,0,1,0,0,1,0,3,0,0,,0,0,1.6,5,4,,1,0,16,13,0,,,0,0,0,,0,"2024-06-18 19:31:56.078","2026-02-15 19:27:25.159",NULL,1,0,1,0
9723,9723,81,Oostende,Bjorn,Lund,PG,,19,2,5-10,51,15,15,12,13,10,10,4,6,D,96,40,1,Disruptive,Average,Average,Average,Average,0,,0,0,0,,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,,,0,0,0,,Norway,36,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,5,4,,1,0,3,11,0,,,0,0,0,,0,"2024-06-18 19:31:56.663","2026-02-15 19:27:25.482",NULL,2,0,1,0
9724,9724,0,FA,Fynn,Njiki,SG,,19,2,6-4,71,14,10,16,17,16,12,14,15,F,6,34,3,Popular,Average,Average,Average,Average,173,"Sabah BC",0,0,0,,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SG,,0,0,0,,Eritrea,8,0,0,1,1,1,0,1,1,5,0,0,,1,0,1.6,6,5,,1,0,16,10,0,,,0,0,0,,0,"2024-06-18 19:31:57.236","2026-02-15 19:27:25.794",NULL,5,0,1,0
9725,9725,1,"Atlanta Hawks",Felipe,Mireles,C,,22,2,6-11,78,13,14,21,6,14,16,21,11,D+,41,35,9,Average,"Drafted team discount",Average,Average,Average,122,"CD Valdivia",186,59,1,"Atlanta Hawks",31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Argentina,41,0,1,1,0,1,0,1,1,5,2,0,,0,0,1.6,7,4,,1,0,9,10,0,,,0,0,0,,0,"2024-06-18 19:31:57.795","2026-02-15 19:27:26.112",NULL,4,0,1,1
9726,9726,146,"Torpan Pojat",Klement,Broz,PF,,20,3,6-8,51,6,9,5,9,13,11,9,19,B-,45,41,5,Motivation,"Hometown hero",Average,Average,Average,0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,,,0,0,0,,"Czech Republic",43,0,0,0,1,0,0,1,1,3,0,0,,0,0,1.7,6,5,,1,0,4,12,0,,,0,0,0,,0,"2024-06-18 19:31:58.374","2026-02-15 19:27:26.614",NULL,2,0,1,0
9727,9727,0,FA,Limba,Mhayise,PF,,21,2,6-5,40,10,11,8,22,5,5,7,10,D+,43,35,1,Average,Average,"Prefers to play for an up-and-coming team","Track Athlete",Average,0,,0,0,0,,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Madagascar,48,0,1,0,1,0,0,0,0,2,0,0,,1,0,1.6,5,4,,1,0,9,8,0,,,0,0,0,,0,"2024-06-18 19:31:58.982","2026-02-15 19:27:26.930",NULL,1,0,1,1
9728,9728,102,"Ferroviario da Beira",Jakari,Manzi,PG,,20,2,6-4,52,17,15,3,7,7,19,9,12,C,41,33,4,Average,Average,Average,"Track Athlete",Average,0,,0,0,0,,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,,,0,0,0,,Uganda,41,1,0,0,0,0,1,0,1,3,0,0,,0,0,1.6,4,3,,1,0,13,7,0,,,0,0,0,,0,"2024-06-18 19:31:59.560","2026-02-15 19:27:27.247",NULL,2,0,1,0
9729,9729,0,FA,Arno,Dludla,SF,,18,2,6-7,64,9,4,14,6,14,17,14,13,F,94,38,1,Average,Average,"Prefers to be close to home",Persistant,Average,100,"Stade Malien",0,0,0,,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SF,PF,,0,0,0,,Mali,14,0,0,0,0,1,1,0,0,2,0,0,,1,0,1.6,4,3,,1,0,10,12,0,,,0,0,0,,0,"2024-06-18 19:32:00.135","2026-02-15 19:27:27.572",NULL,4,0,1,0
9730,9730,182,"Al-Rasheed BC",Yehia,Awad,SG,,19,2,5-10,60,11,16,9,8,20,11,11,8,D,54,38,2,Average,Loyal,Average,Average,Average,0,,0,0,0,,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,SG,,0,0,0,,Syria,16,0,1,0,1,1,0,0,0,3,0,0,,0,0,1.6,6,5,,1,0,9,8,0,,,0,0,0,,0,"2024-06-18 19:32:00.758","2026-02-15 19:27:27.890",NULL,3,0,1,0
9731,9731,189,"Al-Hilal BC",Talat,Gadhafi,PF,,18,2,6-8,55,9,5,9,19,10,11,16,13,D+,44,34,5,Average,Adversarial,Average,Average,Average,0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Egypt,46,0,0,0,1,1,1,1,0,4,0,0,,0,0,1.6,6,5,,1,0,11,6,0,,,0,0,0,,0,"2024-06-18 19:32:01.437","2026-02-15 19:27:28.219",NULL,2,0,1,0
9732,9732,146,"Torpan Pojat",Makar,Belov,C,,20,2,6-9,46,4,4,4,11,13,10,15,12,B-,22,39,4,Jokester,Average,Average,Average,Average,0,,0,0,0,,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Russia,45,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,7,6,,1,0,15,10,0,,,0,0,0,,0,"2024-06-18 19:32:02.011","2026-02-15 19:27:28.535",NULL,2,0,1,0
9733,9733,64,"Taipei Fubon Braves",Baher,Touma,PG,,18,2,5-10,63,12,18,15,8,21,4,15,7,D,3,33,7,Perfectionist,Adversarial,Average,Average,Average,0,,0,0,0,,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,,,0,0,0,,Kuwait,41,1,1,0,0,1,0,0,0,3,0,0,,0,0,1.6,5,4,,1,0,13,9,0,,,0,0,0,,0,"2024-06-18 19:32:02.584","2026-02-15 19:27:28.850",NULL,3,0,1,0
9734,9734,0,FA,Fan,Yuan,PF,,21,2,6-8,63,17,14,13,11,9,14,17,9,B,44,43,3,Average,Average,Average,"Center of Attention",Average,186,"Sagesse SC",0,0,0,,34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,C,,0,0,0,,China,55,1,1,1,0,0,1,0,0,4,0,0,,1,0,1.6,7,4,,1,0,14,12,0,,,0,0,0,,0,"2024-06-18 19:32:03.177","2026-02-15 19:27:29.170",NULL,2,0,1,1
9735,9735,0,FA,Jurgen,Mertens,SF,,22,2,6-6,67,8,15,12,16,19,14,7,12,F,47,43,4,Average,Average,Average,Complacent,"Sits at the front of the class",87,"Metropolitans 92",0,0,0,,32,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,SF,,0,0,0,,Belgium,7,0,1,0,1,1,0,0,0,3,0,0,,1,0,1.6,7,3,,1,0,13,13,0,,,0,0,0,,0,"2024-06-18 19:32:03.763","2026-02-15 19:27:29.492",NULL,4,0,1,1
9736,9736,162,"Satria Muda Pertamina",Devon,Nicholson,PF,,21,2,6-8,51,4,15,15,15,12,3,7,13,C+,64,41,1,Average,Average,Average,Average,Average,0,,0,0,0,,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Australia,49,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.6,4,3,,1,0,13,13,0,,,0,0,0,,0,"2024-06-18 19:32:04.353","2026-02-15 19:27:29.798",NULL,2,0,1,0
9737,9737,102,"Ferroviario da Beira",Natori,Nkomose,C,,18,2,6-11,49,6,11,12,8,4,12,9,18,C-,15,34,3,Introvert,Average,Average,Average,Tutor,0,,0,0,0,,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,,,0,0,0,,Guinea,46,0,0,0,0,0,0,0,1,1,0,0,,0,0,1.6,5,4,,1,0,12,12,0,,,0,0,0,,0,"2024-06-18 19:32:04.943","2026-02-15 19:27:30.117",NULL,1,0,1,0
9738,9738,96,"SLAC Warriors",Usama,Ebeid,PG,,20,2,5-11,48,16,11,12,8,4,12,3,16,C+,54,35,5,Narcissist,Adversarial,Legacy,Complacent,Average,0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Kuwait,43,1,0,0,0,0,0,0,0,1,0,0,,0,0,1.6,7,6,,1,0,14,11,0,,,0,0,0,,0,"2024-06-18 19:32:05.524","2026-02-15 19:27:30.438",NULL,2,0,1,0
9739,9739,131,Aguada,Wassa,Phuthini,SF,,20,2,6-6,58,9,10,13,14,14,6,7,21,C+,43,34,6,Motivation,Average,Average,Average,Average,0,,0,0,0,,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Mali,49,1,0,0,1,1,0,1,1,5,0,0,,0,0,1.6,4,3,,1,0,11,10,0,,,0,0,0,,0,"2024-06-18 19:32:06.091","2026-02-15 19:27:30.757",NULL,2,0,1,0
9740,9740,0,FA,Haroun,Shalhoub,PF,,19,2,6-6,42,13,13,13,7,3,7,8,9,F,91,35,6,Abrasive,Average,"Prefers to play for a team where he can start immediately","Working-Class mentality",Average,0,,0,0,0,,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Palestine,3,0,0,0,1,0,0,0,1,2,0,0,,1,0,1.6,4,3,,1,0,8,10,0,,,0,0,0,,0,"2024-06-18 19:32:06.681","2026-02-15 19:27:31.138",NULL,1,0,1,1
9741,9741,0,FA,Abdul-Wahaab,Bhebhe,PG,,20,2,6-4,35,12,12,3,11,8,6,6,9,C-,54,35,7,Average,Average,Average,Average,"Less likely to get academic probation",0,,0,0,0,,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Malawi,50,0,0,0,0,0,0,0,0,0,0,0,,1,0,1.6,7,6,,1,0,11,9,0,,,0,0,0,,0,"2024-06-18 19:32:07.331","2026-02-15 19:27:31.459",NULL,1,0,1,1
9742,9742,185,"Al Riyadi Beirut",Omar,Naser,C,,21,2,7-0,68,4,17,12,13,9,23,16,10,C+,45,42,3,Average,"Hometown hero",Average,Hard-working,Average,0,,0,0,0,,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,C,,0,0,0,,Syria,46,0,1,1,0,0,1,1,0,4,0,0,,0,0,1.6,5,4,,1,0,11,10,0,,,0,0,0,,0,"2024-06-18 19:32:07.922","2026-02-15 19:27:31.786",NULL,3,0,1,0
9743,9743,0,FA,Alberto,Navarrete,PF,,18,2,6-6,47,12,12,8,17,7,13,8,4,D+,42,40,5,Jokester,Average,"Prefers to be close to home",Hard-working,Average,0,,0,0,0,,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Chile,41,0,0,0,1,0,0,0,0,1,0,0,,1,0,1.6,6,5,,1,0,12,7,0,,,0,0,0,,0,"2024-06-18 19:32:08.495","2026-02-15 19:27:32.100",NULL,1,0,1,1
9744,9744,0,FA,Concepcion,Solis,C,,20,2,7-0,48,8,21,8,3,10,15,4,7,C,75,34,4,Average,"Drafted team discount",Average,Average,Average,0,,0,0,0,,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Mexico,44,0,1,0,0,1,0,0,0,2,0,0,,1,0,1.6,5,4,,1,0,9,15,0,,,0,0,0,,0,"2024-06-18 19:32:09.086","2026-02-15 19:27:32.428",NULL,1,0,1,1
9745,9745,183,"Kazma SC",Mounir,Ali,PF,,19,2,6-7,66,13,9,14,18,14,10,13,18,D,43,40,5,Average,"Drafted team discount",Average,Average,Average,0,,0,0,0,,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,C,,0,0,0,,Kuwait,42,0,1,0,1,1,0,1,1,5,0,0,,0,0,1.6,6,5,,1,0,13,9,0,,,0,0,0,,0,"2024-06-18 19:32:09.659","2026-02-15 19:27:32.740",NULL,3,0,1,0
9746,9746,172,"Saigon Heat",Gother,Sibanda,SF,,20,2,6-5,69,14,17,17,15,19,11,8,6,D+,54,35,0,Average,Average,Average,Average,"Has other priorities",0,,0,0,0,,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,SF,,0,0,0,,"Ivory Coast",41,0,1,1,1,1,0,0,0,4,0,0,,0,0,1.6,6,5,,1,0,13,8,0,,,0,0,0,,0,"2024-06-18 19:32:10.233","2026-02-15 19:27:33.049",NULL,4,0,1,0
9747,9747,0,FA,Zafri,Munsi,PF,,21,2,6-6,40,8,4,5,14,11,9,10,5,F,44,46,3,Average,Average,Average,Average,Average,0,,0,0,0,,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Indonesia,9,0,0,0,0,0,0,0,0,0,0,0,,1,0,1.6,7,6,,1,0,4,8,0,,,0,0,0,,0,"2024-06-18 19:32:10.822","2026-02-15 19:27:33.365",NULL,1,0,1,1
9748,9748,80,"BC Andorra",German,Duenas,SF,,20,2,6-8,62,19,14,15,7,15,8,16,6,D+,45,39,7,Average,"Hometown hero",Average,"Working-Class mentality",Average,0,,0,0,0,,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,SF,,0,0,0,,Andorra,29,1,0,1,0,0,0,1,0,3,0,0,,0,0,1.6,6,5,,1,0,12,14,0,,,0,0,0,,0,"2024-06-18 19:32:11.380","2026-02-15 19:27:33.681",NULL,3,0,1,0
9749,9749,0,FA,Kondrat,Kriukov,C,,21,4,6-11,76,16,3,13,7,20,22,10,16,C-,31,35,5,Average,Adversarial,"Prefers to play for a national championship contender",Average,Average,62,"Hiroshima Dragonflies",0,0,0,,29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PF,,,0,0,0,,Romania,46,1,0,0,0,1,1,0,1,4,0,0,,1,0,1.8,7,2,,1,0,13,13,0,,,0,0,0,,0,"2024-06-18 19:32:11.950","2026-02-15 19:27:33.986",NULL,4,0,1,1
9750,9750,0,FA,Thijs,Schroeff,PG,,18,2,6-5,64,15,22,3,13,16,16,15,12,B,45,37,6,Average,"Hometown hero","Prefers to be close to home",Average,Average,110,"US Monastir",0,0,0,,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,,,0,0,0,,Belgium,55,1,1,0,0,0,1,1,0,4,0,0,,1,0,1.6,4,3,,1,0,12,14,0,,,0,0,0,,0,"2024-06-18 19:32:12.548","2026-02-15 19:27:34.295",NULL,3,0,1,0
9751,9751,105,"Rivers Hoopers",Christian,Thornton,SF,,20,2,6-5,54,7,10,9,11,5,22,11,8,D,54,36,3,Average,"Drafted team discount",Average,Average,Average,0,,0,0,0,,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Israel,33,0,0,1,0,0,1,0,0,2,0,0,,0,0,1.6,4,3,,1,0,11,6,0,,,0,0,0,,0,"2024-06-18 19:32:13.115","2026-02-15 19:27:34.616",NULL,2,0,1,0
9752,9752,0,FA,Sayed,Ghulam,SG,,22,2,6-4,58,15,6,10,22,14,13,8,6,D+,42,46,5,Average,"Wants extensions","Prefers to play in a different state",Average,"Studies hard",0,,0,0,0,,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Egypt,48,1,0,0,1,1,1,0,0,4,0,0,,1,0,1.6,5,4,,1,0,14,8,0,,,0,0,0,,0,"2024-06-18 19:32:13.704","2026-02-15 19:27:34.926",NULL,1,0,1,0
9753,9753,74,"South China AA",Anwar,Abdullah,SG,,18,2,6-4,68,14,13,11,14,10,16,16,20,B-,50,34,5,Narcissist,Average,"Prefers to play in a different state",Loud,Average,0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,PG,,0,0,0,,Qatar,52,1,0,0,0,0,1,1,1,4,0,0,,0,0,1.6,4,3,,1,0,15,10,0,,,0,0,0,,0,"2024-06-18 19:32:14.279","2026-02-15 19:27:35.238",NULL,4,0,1,0
9754,9754,107,"AS Douanes",Akif,Turalli,SF,,19,2,6-7,60,14,5,11,11,4,14,22,20,B+,1,37,2,Flamboyant,Average,Legacy,"Working-Class mentality",Average,0,,0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,SF,,0,0,0,,Azerbaijan,77,0,0,1,1,0,1,1,1,5,0,0,,0,0,1.6,6,5,,1,0,9,12,0,,,0,0,0,,0,"2024-06-18 19:32:14.869","2026-02-15 19:27:35.560",NULL,2,0,1,0
9755,9755,76,"BC Astana",Perry,Hernandez,SG,,19,2,6-1,54,16,9,5,11,14,9,8,20,D,37,34,0,Average,Average,Average,"Working-Class mentality",Average,0,,0,0,0,,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0,0,,Israel,41,1,0,0,1,1,0,1,1,5,0,0,,0,0,1.6,6,5,,1,0,11,14,0,,,0,0,0,,0,"2024-06-18 19:32:15.443","2026-02-15 19:27:35.872",NULL,2,0,1,0
9756,9756,147,Grindavik,Cameron,Wiley,PG,,21,2,5-10,64,7,15,7,24,10,22,8,13,B-,57,30,5,Average,Average,Open-Minded,Average,Average,0,,0,0,0,,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,,,0,0,0,,Israel,74,0,0,0,1,0,1,0,0,2,0,0,,0,0,1.6,6,5,,1,0,18,9,0,,,0,0,0,,0,"2024-06-18 19:32:15.994","2026-02-15 19:27:36.186",NULL,2,0,1,0
9757,9757,0,FA,Heng,Ngai,SF,,22,2,6-6,59,13,24,13,12,4,5,20,22,D+,44,48,1,Average,Average,Average,"Skips Leg Day",Average,0,,0,0,0,,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SG,,,0,0,0,,China,52,0,1,0,0,0,0,1,1,3,0,0,,1,0,1.6,6,5,,1,0,1,11,0,,,0,0,0,,0,"2024-06-18 19:32:16.573","2026-02-15 19:27:36.510",NULL,2,0,1,0
9758,9758,181,"Petrochimi Bandar Imam BC",Gabino,"Del Rio",PG,,19,2,6-0,60,20,20,3,15,19,8,12,12,C-,55,39,4,Average,Average,"Prefers to play in a different state","Track Athlete",Average,0,,0,0,0,,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PG,,,0,0,0,,Argentina,52,1,1,0,0,0,0,0,1,3,0,0,,0,0,1.6,4,3,,1,0,10,12,0,,,0,0,0,,0,"2024-06-18 19:32:17.134","2026-02-15 19:27:36.824",NULL,3,0,1,0
9759,9759,0,DRAFT,Homero,Muro,SG,,19,2,5-10,69,11,16,23,5,14,6,18,15,A+,50,32,4,Average,"Wants extensions",Legacy,Average,"Class Clown",119,"Minas Storm",0,0,0,,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,SF,SG,,0,0,0,,Colombia,97,0,1,1,0,0,0,1,1,4,0,0,,0,0,1.6,4,3,,1,0,8,13,0,,,0,0,0,,0,"2024-06-18 19:32:17.716","2026-02-15 19:27:37.135",NULL,3,0,1,1
